rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_ppr_per_gp,fpts_ppr
1500,22057,Josiah Scott,PHI,DB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0
1501,24782,Trevor Nowaske,ARI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0
1502,21970,James Robinson,GB,RB,1,0,0,0,2,0,1,-2,0,0,0,0,0,1.0,1.0
1503,21298,Marquise Copeland,LAR,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
1504,16116,AJ McCarron,CIN,QB,2,19,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8
1505,9201,Thomas Morstead,NYJ,P,17,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7
1506,20063,Logan Cooke,JAX,P,17,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1507,18559,Cory Littleton,HOU,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5
1508,22864,Patrick Johnson,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1509,23297,Lewis Cine,MIN,S,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5
1510,22945,Jack Heflin,NO,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1511,22434,Benning Potoa'e,WAS,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1512,18929,Sidney Jones IV,CIN,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
1513,17145,Neville Hewitt,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1514,23513,Matthew Butler,LV,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
1515,24688,Matthew Jackson,TEN,S,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5
1516,22784,Chazz Surratt,NYJ,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1517,23379,Tyreke Smith,ARI,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
1518,22569,Dee Eskridge,SEA,WR,4,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0.5
1519,20559,J.T. Gray,NO,DB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1520,21928,Daniel Thomas,JAX,S,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1521,21913,Joe Bachie,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1522,19493,Eli Ankou,ATL,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1523,22810,Austin Faoliu,SEA,NT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
1524,21141,Michael Dogbe,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
1525,19501,Justin Hardee Sr.,NYJ,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1526,23388,DeAngelo Malone,ATL,OLB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5
1527,21048,Austin Bryant,SF,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
1528,22300,Tommy Townsend,KC,P,17,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4
1529,23407,Cole Strange,NE,OL,10,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.3
1530,23353,Brock Hoffman,DAL,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1531,23351,Sean Rhyan,GB,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1532,23340,Brandon Smith,PHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1533,23020,Ryan Neuzil,ATL,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1534,23021,Zayne Anderson,GB,S,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1535,23026,Nolan Cooney,ARI,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1536,23318,Ikem Ekwonu,CAR,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1537,23303,Charles Cross,SEA,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1538,22898,Richard LeCounte III,TB,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1539,22902,Ben Mason,BAL,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1540,22942,Caleb Johnson,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1541,23265,Evan Neal,NYG,OT,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1542,23264,Daniel Faalele,BAL,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1543,22948,Devon Key,DEN,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1544,23209,Mohamed Ibrahim,DET,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1545,23202,SaRodorick Thompson Jr.,SEA,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1546,22993,Jordan Meredith,LV,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1547,22752,Jake Curhan,SEA,OT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1548,22909,Quinn Meinerz,DEN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1549,22954,Josh Pederson,JAX,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1550,22972,Kion Smith,MIA,OT,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1551,22880,Josh Myers,GB,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1552,22860,Teven Jenkins,CHI,OL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1553,22848,Robert Rochell,GB,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1554,22749,Jabril Cox,WAS,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1555,22830,Pressley Harvin III,PIT,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1556,22754,Drew Dalman,ATL,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1557,22828,Robert Hainsey,TB,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1558,22829,Darren Hall,IND,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1559,22826,Kendrick Green,HOU,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1560,22845,Creed Humphrey,KC,C,17,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1561,22847,Alaric Jackson,LAR,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1562,22817,Will Fries,IND,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1563,22857,Dillon Radunz,TEN,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1564,22816,Stone Forsythe,SEA,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1565,22809,Liam Eichenberg,MIA,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1566,20917,Isaiah Prince,ATL,OT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1567,22797,Trey Smith,KC,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1568,22853,Brenden Jaimes,LAC,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1569,23059,Kiondre Thomas,GB,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1570,23389,Darrian Beavers,NYG,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1571,23398,Ed Ingram,MIN,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1572,23402,Nick Zakelj,SF,OL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1573,23403,Jamaree Salyer,LAC,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1574,22757,Christian Darrisaw,MIN,OT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1575,22747,Sam Cosmi,WAS,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1576,22878,Royce Newman,GB,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1577,22743,Ben Cleveland,BAL,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1578,22738,Brady Christensen,CAR,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1579,23164,Kearis Jackson,TEN,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1580,22732,Jackson Carman,CIN,OT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1581,22730,Landon Young,NO,OT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1582,22725,Spencer Brown,BUF,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1583,22712,Joshuah Bledsoe,NE,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1584,22708,Aaron Banks,SF,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1585,23439,JoJo Domann,TEN,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1586,22706,Kayode Awosika,DET,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1587,22705,Jack Anderson,IND,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1588,22691,Penei Sewell,DET,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1589,22690,Rashawn Slater,LAC,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1590,22683,Jacob Harris,JAX,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1591,22600,Johnny Johnson III,HOU,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1592,22488,Chris Blair,ATL,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1593,23452,Cade Mays,CAR,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1594,23453,Ja'Tyre Carter,CHI,OL,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1595,23454,Luke Fortner,JAX,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1596,23457,Kyron Johnson,PIT,LB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1597,22387,Julian Good-Jones,WAS,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1598,22345,Dan Chisena,ARI,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1599,22339,Kirk Merritt,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1600,22929,Tay Gowan,TEN,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1601,22930,Camaron Cheeseman,WAS,LS,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1602,22209,Brandon Walton,TB,OL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1603,23411,Marquis Hayes,ARI,OL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1604,22171,Jace Whittaker,WAS,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1605,23072,Milo Eifler,ATL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1606,23098,Tyrone Wheatley Jr.,NE,OT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1607,23099,Michael Bandy,DEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1608,23101,Parker Hesse,ATL,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1609,22980,Foster Sarell,LAC,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1610,22110,Tommy Kraemer,NO,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1611,22043,Calvin Throckmorton,TEN,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1612,23613,Doug Kramer Jr.,CHI,OL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1613,22041,Terence Steele,DAL,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1614,22040,Jon Runyan,GB,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1615,22039,Shane Lemieux,NYG,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1616,22038,Mike Onwenu,NE,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1617,23319,Rasheed Walker,GB,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1618,22036,Cesar Ruiz,NO,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1619,22035,Matt Peart,NYG,OT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1620,22033,Tristan Wirfs,TB,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1621,22032,Netane Muti,LV,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1622,22031,John Simpson,BAL,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1623,22024,Jedrick Wills Jr.,CLE,OT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1624,22023,Colton McKivitz,SF,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1625,22020,Prince Tega Wanogho,KC,OT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1626,23324,Joshua Ezeudu,NYG,OL,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1627,22009,Mekhi Becton,NYJ,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1628,23734,Olakunle Fatukasi,LAR,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1629,21995,Tyler Biadasz,DAL,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1630,21993,Ezra Cleveland,JAX,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1631,21991,De'Jon Harris,WAS,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1632,21988,Blake Ferguson,MIA,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1633,23737,Tanner Conner,MIA,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1634,23745,Tyler Vrabel,ATL,OL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1635,21974,Shaquille Quarterman,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1636,21949,Austin Jackson,MIA,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1637,13730,Dennis Kelly,NYJ,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1638,23278,Tyler Linderbaum,BAL,C,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1639,21948,Nick Harris,CLE,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1640,21947,Charlie Heck,HOU,OT,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1641,21945,Keith Ismael,ARI,OL,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1642,21930,Jalen Elliott,PIT,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1643,21543,Anthony Pittman,DET,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1644,21411,Matt Nelson,DET,OT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1645,21228,Calvin Anderson,NE,OL,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1646,23342,Kenyon Green,HOU,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1647,21217,Blake Hance,JAX,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1648,21211,Patrick Laird,TB,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1649,21125,Ty Summers,NO,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1650,21119,Justin Skule,TB,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1651,23751,Tyreek Maddox-Williams,ARI,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1652,21115,Juwann Winfree,IND,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1653,23358,Nicholas Petit-Frere,TEN,OL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1654,21067,Andre Dillard,TEN,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1655,21060,Nate Davis,CHI,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1656,21011,Ryan Connelly,NO,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1657,20969,Olisaemeka Udoh,MIN,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1658,20960,Jawaan Taylor,KC,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1659,23429,Tycen Anderson,CIN,S,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1660,20903,Amani Oruwariye,JAX,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1661,20902,Sua Opeta,PHI,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1662,20900,Qadree Ollison,PIT,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1663,20834,Jaquan Johnson,TB,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1664,20831,Fred Johnson,PHI,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1665,20828,Elgton Jenkins,GB,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1666,23397,Dylan Parham,LV,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1667,23399,Max Mitchell,NYJ,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1668,23400,Zion Johnson,LAC,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1669,23401,Bernhard Raimann,IND,OT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1670,20825,Andre James,LV,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1671,20823,Tyree Jackson,NYG,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1672,23492,Ben Brown,SEA,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1673,20554,Evan Brown,SEA,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1674,23496,Austin Deculus,NYJ,OL,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1675,23503,Vederian Lowe,NE,OT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1676,23508,Zach Thomas,LAR,OL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1677,23509,Zach Tom,GB,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1678,23510,Cordell Volson,CIN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1679,23511,Luke Wattenberg,DEN,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1680,23837,Zyon Gilbert,GB,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1681,20379,Aaron Stinnie,TB,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1682,23563,Sam Webb,LV,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1683,23504,Marcus McKethan,NYG,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1684,20338,Tae Davis,CAR,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1685,20337,Nick Gates,WAS,C,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1686,23505,Thayer Munford Jr.,LV,OT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1687,23506,Andrew Rupcich,TEN,OT,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1688,23507,Tyler Smith,DAL,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1689,24080,Tucker Addington,WAS,LS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1690,20074,Jason Cabinda,DET,FB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1691,20072,Will Clapp,LAC,C,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1692,23671,Ryan Wright,MIN,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1693,23675,Ryan Van Demark,BUF,OT,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1694,20065,Trent Scott,WAS,OT,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1695,23570,Jordan Stout,BAL,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1696,23654,Luiji Vilain,CAR,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1697,23655,Tre Swilling,BAL,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1698,23659,Tay Martin,SF,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1699,20043,Matt Pryor,SF,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1700,20042,Jordan Mailata,PHI,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1701,20020,Jordan Thomas,CAR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1702,19977,JK Scott,LAC,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1703,19962,Wyatt Teller,CLE,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1704,23912,Shaun Jolly,LAR,DB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1705,19888,Brandon Parker,LV,OT,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1706,19883,Brian O'Neill,MIN,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1707,19596,Andrew Wylie,WAS,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1708,23870,Qwuantrezz Knight,ARI,S,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1709,24279,Malik Cunningham,BAL,QB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1710,19296,Anthony Firkser,DET,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1711,19187,Rigoberto Sanchez,IND,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1712,19178,Thomas Hennessy,NYJ,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1713,19176,Darrell Daniels,DET,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1714,23884,Quandre Mosely,TB,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1715,23962,Irvin Charles,NYJ,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1716,19139,Daniel Brunskill,TEN,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1717,23998,Ethan Fernea,IND,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1718,24000,Tomon Fox,NYG,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1719,19065,Jeremy McNichols,SF,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1720,24006,Xavier Newman,NYJ,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1721,18950,Taylor Moton,CAR,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1722,18948,Dion Dawkins,BUF,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1723,18899,Garett Bolles,DEN,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1724,18710,Lucas Patrick,CHI,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1725,18704,Zach Wood,NO,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1726,24103,Dawand Jones,CLE,OT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1727,18262,Stephen Anderson,LAC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1728,18203,Jake Brendel,SF,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1729,18152,Dwayne Washington,DEN,RB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1730,18144,Riley Dixon,DEN,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1731,18081,Halapoulivaati Vaitai,DET,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1732,24447,Alex Ward,LAR,LS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1733,18062,Connor McGovern,NYJ,C,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1734,18015,Nick Vigil,MIN,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1735,18009,Isaac Seumalo,PIT,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1736,18008,Joe Thuney,KC,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1737,22575,Amari Rodgers,IND,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1738,17948,Ryan Kelly,IND,C,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1739,22591,Dez Fitzpatrick,PIT,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1740,17946,Taylor Decker,DET,OT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1741,17936,Jack Conklin,CLE,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1742,17921,Ronnie Stanley,BAL,OT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1743,17918,Laremy Tunsil,HOU,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1744,24149,Brayden Willis,SF,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1745,24153,Tyler Steen,PHI,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1746,24155,O'Cyrus Torrence,BUF,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1747,24157,Olu Oluwatimi,SEA,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1748,17899,Erik Harris,SF,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1749,24164,Steve Avila,LAR,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1750,24165,Darnell Wright,CHI,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
